Part Number,ABC Class,Sales Date,Sales Quantity,Unit Cost,Unit Price,Marketing Spent,Discount Flag
Part_11929209,B,20130831,483,3.09,9.87,80,1
Part_11929209,B,20130930,654,3.09,12.34,135,0
Part_11929209,B,20131031,343,3.09,12.34,69,0
Part_11929209,B,20131130,448,3.09,12.34,180,0
Part_11929209,B,20131231,559,3.09,12.39,231,0
Part_11929209,B,20140131,501,3.09,12.34,207,0
Part_11929209,B,20140228,500,3.09,9.87,80,1
Part_11929209,B,20140331,446,3.09,12.34,89,0
Part_11929209,B,20140430,441,3.09,12.34,180,0
Part_11929209,B,20140531,370,3.09,13.56,162,0
Part_11929209,B,20140630,460,3.09,12.34,183,0
Part_11929209,B,20140731,375,3.09,9.87,59,1
Part_11929209,B,20140831,471,3.09,9.87,78,1
Part_11929209,B,20140930,463,3.09,12.34,96,0
Part_11929209,B,20141031,445,3.09,12.34,90,0
Part_11929209,B,20141130,399,3.09,13.5,183,0
Part_11929209,B,20141231,412,2.78,12.34,174,0
Part_11929209,B,20150131,532,3.09,12.34,210,0
Part_11929209,B,20150228,348,3.09,10.21,59,1
Part_11929209,B,20150331,592,3.09,12.34,119,0
Part_11929209,B,20150430,537,3.09,12.34,219,0
Part_11838322,C,20120131,547,2.21,4.87,99,0
Part_11838322,C,20120229,505,2.21,3.75,35,1
Part_11838322,C,20120331,503,2.21,3.81,36,1
Part_11838322,C,20120430,504,2.21,4.69,84,0
Part_11838322,C,20120531,605,1.99,4.69,108,0
Part_11838322,C,20120630,461,1.99,4.69,81,0
Part_11838322,C,20120731,539,2.21,3.75,36,1
Part_11838322,C,20120831,549,1.99,3.75,38,1
Part_11838322,C,20120930,522,2.21,4.98,50,0
Part_11838322,C,20121031,651,1.99,4.69,57,0
Part_11838322,C,20121130,567,2.21,4.69,96,0
Part_11838322,C,20121231,541,2.21,4.69,90,0
Part_11838322,C,20130131,664,2.21,4.69,117,0
Part_11838322,C,20130228,491,1.99,3.99,36,1
Part_11838322,C,20130331,621,2.21,4.69,53,0
Part_11838322,C,20130430,556,2.21,4.69,99,0
Part_11838322,C,20130531,593,2.21,4.69,102,0
Part_11838322,C,20130630,501,2.21,4.99,93,0
Part_11838322,C,20130731,653,1.99,4.11,48,1
Part_11838322,C,20130831,632,2.21,3.75,44,1
Part_11838322,C,20130930,683,2.21,4.69,60,0
Part_11838322,C,20131031,585,1.99,4.71,53,0
Part_11838322,C,20131130,560,2.21,4.69,102,0
Part_11838322,C,20131231,26,2.21,4.94,3,0
Part_11838322,C,20140131,1036,2.21,4.69,177,0
Part_11838322,C,20140228,589,2.21,3.96,44,1
Part_11838322,C,20140331,608,2.21,4.69,51,0
Part_11838322,C,20140430,571,2.21,4.69,99,0
Part_11838322,C,20140531,469,1.99,4.93,84,0
Part_11838322,C,20140630,674,2.21,5.05,123,0
Part_11838322,C,20140731,656,2.21,3.75,47,1
Part_11838322,C,20140831,542,2.21,3.75,39,1
Part_11838322,C,20140930,623,1.99,4.96,56,0
Part_11838322,C,20141031,594,2.21,4.69,53,0
Part_11838322,C,20141130,599,2.21,4.69,108,0
Part_11838322,C,20141231,561,2.21,4.69,96,0
Part_11838322,C,20150131,694,2.21,4.69,120,0
Part_11838322,C,20150228,457,2.21,3.75,30,1
Part_11838322,C,20150331,637,2.21,5.12,62,0
Part_11838322,C,20150430,613,2.21,4.69,105,0
Part_11535312,C,20120131,509,1.59,3.78,48,0
Part_11535312,C,20120229,590,1.76,3.02,21,1
Part_11535312,C,20120331,734,1.59,3.02,27,1
Part_11535312,C,20120430,917,1.76,3.78,90,0
Part_11535312,C,20120531,700,1.76,3.02,54,1
Part_11535312,C,20120630,655,1.76,3.78,63,0
Part_11535312,C,20120731,783,1.76,3.02,32,1
Part_11535312,C,20120831,623,1.76,3.02,26,1
Part_11535312,C,20120930,840,1.76,3.93,44,0
Part_11535312,C,20121031,837,1.76,3.78,41,0
Part_11535312,C,20121130,954,1.59,3.78,90,0
Part_11535312,C,20121231,1063,1.76,4.15,114,0
Part_11535312,C,20130131,624,1.76,3.78,57,0
Part_11535312,C,20130228,764,1.59,3.02,30,1
Part_11535312,C,20130331,967,1.76,4.13,53,0
Part_11535312,C,20130430,1580,1.76,3.78,156,0
Part_11535312,C,20130531,846,1.76,3.78,84,0
Part_11535312,C,20130630,1048,1.76,3.78,96,0
Part_11535312,C,20130731,962,1.76,3.03,39,1
Part_11535312,C,20130831,771,1.59,3.27,32,1
Part_11535312,C,20130930,1010,1.76,4.02,54,0
Part_11535312,C,20131031,1145,1.76,3.78,57,0
Part_11535312,C,20131130,995,1.76,3.02,75,1
Part_11535312,C,20131231,1284,1.76,3.78,126,0
Part_11535312,C,20140131,833,1.76,3.78,75,0
Part_11535312,C,20140228,944,1.76,3.25,38,1
Part_11535312,C,20140331,1233,1.76,4.15,66,0
Part_11535312,C,20140430,1457,1.76,4.1,156,0
Part_11535312,C,20140531,1028,1.76,3.78,99,0
Part_11535312,C,20140630,1294,1.76,3.78,126,0
Part_11535312,C,20140731,1041,1.76,3.02,39,1
Part_11535312,C,20140831,821,1.76,3.19,32,1
Part_11535312,C,20140930,965,1.76,3.78,47,0
Part_11535312,C,20141031,1298,1.59,4.03,68,0
Part_11535312,C,20141130,1127,1.76,3.78,105,0
Part_11535312,C,20141231,1276,1.76,3.78,126,0
Part_11535312,C,20150131,1194,1.59,3.78,111,0
Part_11535312,C,20150228,804,1.76,3.02,30,1
Part_11535312,C,20150331,1156,1.76,3.78,57,0
Part_11535312,C,20150430,1311,1.76,3.78,129,0
Part_11656501,C,20120131,102.5,2.47,9.31,30,0
Part_11656501,C,20120229,118.5,2.47,7.45,14,1
Part_11656501,C,20120331,104.5,2.47,9.31,15,0
Part_11656501,C,20120430,161.75,2.47,7.45,36,1
Part_11656501,C,20120531,119.25,2.47,9.41,33,0
Part_11656501,C,20120630,105.25,2.47,7.45,24,1
Part_11656501,C,20120731,110.5,2.47,7.45,14,1
Part_11656501,C,20120831,124,2.47,7.45,14,1
Part_11656501,C,20120930,112,2.47,9.81,17,0
Part_11656501,C,20121031,120.25,2.47,9.31,18,0
Part_11656501,C,20121130,107.75,2.47,9.31,33,0
Part_11656501,C,20121231,102.75,2.47,9.84,30,0
Part_11656501,C,20130131,117.25,2.47,9.31,36,0
Part_11656501,C,20130228,108.75,2.47,7.45,14,1
Part_11656501,C,20130331,124.25,2.47,9.94,20,0
Part_11656501,C,20130430,139.75,2.47,9.31,42,0
Part_11656501,C,20130531,109.75,2.47,7.5,24,1
Part_11656501,C,20130630,99.75,2.47,9.5,27,0
Part_11656501,C,20130731,100.75,2.47,8.17,12,1
Part_11656501,C,20130831,110.25,2.47,7.69,14,1
Part_11656501,C,20130930,98.5,2.47,9.31,14,0
Part_11656501,C,20131031,124.25,2.47,9.96,20,0
Part_11656501,C,20131130,80.5,2.47,9.31,21,0
Part_11656501,C,20131231,120.25,2.47,7.45,27,1
Part_11656501,C,20140131,129.25,2.47,9.31,36,0
Part_11656501,C,20140228,101.75,2.22,7.45,12,1
Part_11656501,C,20140331,101.5,2.47,9.55,15,0
Part_11656501,C,20140430,119.25,2.22,9.31,36,0
Part_11656501,C,20140531,95.75,2.47,9.31,30,0
Part_11656501,C,20140630,127.5,2.22,10.04,39,0
Part_11656501,C,20140731,97.25,2.47,7.45,11,1
Part_11656501,C,20140831,103,2.47,7.45,12,1
Part_11656501,C,20140930,138,2.47,9.78,21,0
Part_11656501,C,20141031,88.75,2.22,9.31,14,0
Part_11656501,C,20141130,109.5,2.47,9.54,33,0
Part_11656501,C,20141231,122.5,2.47,9.36,36,0
Part_11656501,C,20150131,99.5,2.47,9.31,30,0
Part_11656501,C,20150228,106.25,2.47,7.55,12,1
Part_11656501,C,20150331,121.25,2.47,9.69,18,0
Part_11656501,C,20150430,93.5,2.47,9.4,27,0
Part_12040485,B,20120131,262,10.62,23.34,225,0
Part_12040485,B,20120229,234,10.62,19.68,84,1
Part_12040485,B,20120331,209,10.62,23.34,90,0
Part_12040485,B,20120430,260,10.62,24.38,237,0
Part_12040485,B,20120531,279,10.62,20.47,213,1
Part_12040485,B,20120630,226,9.55,23.34,195,0
Part_12040485,B,20120731,232,10.62,20.05,90,1
Part_12040485,B,20120831,235,10.62,18.67,80,1
Part_12040485,B,20120930,230,10.62,23.34,102,0
Part_12040485,B,20121031,249,10.62,23.34,107,0
Part_12040485,B,20121130,222,10.62,24.11,195,0
Part_12040485,B,20121231,206,10.62,25.09,198,0
Part_12040485,B,20130131,314,10.62,23.68,279,0
Part_12040485,B,20130228,214,10.62,18.67,74,1
Part_12040485,B,20130331,234,10.62,25.2,113,0
Part_12040485,B,20130430,257,10.62,24.6,237,0
Part_12040485,B,20130531,221,9.55,23.34,195,0
Part_12040485,B,20130630,203,9.55,18.67,141,1
Part_12040485,B,20130731,242,10.62,19.29,89,1
Part_12040485,B,20130831,203,9.55,18.67,69,1
Part_12040485,B,20130930,195,10.62,23.34,86,0
Part_12040485,B,20131031,246,9.55,23.89,111,0
Part_12040485,B,20131130,201,10.62,23.34,177,0
Part_12040485,B,20131231,187,10.62,23.34,159,0
Part_12040485,B,20140131,197,10.62,18.67,135,1
Part_12040485,B,20140228,196,10.62,18.67,69,1
Part_12040485,B,20140331,200,10.62,24.71,93,0
Part_12040485,B,20140430,210,10.62,18.67,150,1
Part_12040485,B,20140531,198,10.62,23.34,174,0
Part_12040485,B,20140630,213,10.62,23.34,189,0
Part_12040485,B,20140731,209,10.62,18.67,74,1
Part_12040485,B,20140831,169,10.62,18.67,57,1
Part_12040485,B,20140930,209,10.62,23.34,92,0
Part_12040485,B,20141031,196,10.62,23.34,84,0
Part_12040485,B,20141130,177,10.62,23.34,156,0
Part_12040485,B,20141231,194,10.62,23.65,177,0
Part_12040485,B,20150131,237,10.62,24.11,210,0
Part_12040485,B,20150228,169,10.62,18.67,60,1
Part_12040485,B,20150331,209,9.55,25.01,98,0
Part_12040485,B,20150430,196,9.55,23.34,174,0
Part_11808002,B,20120131,1943,0.84,2.98,210,0
Part_11808002,B,20120229,1441,0.84,2.38,63,1
Part_11808002,B,20120331,1606,0.84,3.25,93,0
Part_11808002,B,20120430,1655,0.84,2.98,174,0
Part_11808002,B,20120531,2174,0.75,2.98,237,0
Part_11808002,B,20120630,2051,0.84,2.98,219,0
Part_11808002,B,20120731,2245,0.84,2.38,98,1
Part_11808002,B,20120831,1959,0.75,2.38,86,1
Part_11808002,B,20120930,1226,0.84,3.17,71,0
Part_11808002,B,20121031,1958,0.75,3.19,111,0
Part_11808002,B,20121130,1671,0.84,3.1,192,0
Part_11808002,B,20121231,2011,0.84,3.09,222,0
Part_11808002,B,20130131,1790,0.84,2.98,192,0
Part_11808002,B,20130228,1473,0.84,2.59,71,1
Part_11808002,B,20130331,1480,0.84,2.98,80,0
Part_11808002,B,20130430,1615,0.84,2.38,135,1
Part_11808002,B,20130531,1946,0.84,2.98,204,0
Part_11808002,B,20130630,1937,0.84,3.07,216,0
Part_11808002,B,20130731,1967,0.84,2.47,89,1
Part_11808002,B,20130831,1755,0.84,2.38,78,1
Part_11808002,B,20130930,1673,0.84,2.98,92,0
Part_11808002,B,20131031,1818,0.75,2.98,96,0
Part_11808002,B,20131130,1878,0.84,2.98,201,0
Part_11808002,B,20131231,1762,0.84,2.98,183,0
Part_11808002,B,20140131,1908,0.84,3.12,213,0
Part_11808002,B,20140228,1377,0.84,2.38,60,1
Part_11808002,B,20140331,1716,0.84,3.14,96,0
Part_11808002,B,20140430,1770,0.75,3.06,198,0
Part_11808002,B,20140531,2016,0.84,2.98,213,0
Part_11808002,B,20140630,2076,0.84,2.99,228,0
Part_11808002,B,20140731,2107,0.84,2.38,92,1
Part_11808002,B,20140831,1553,0.84,2.57,72,1
Part_11808002,B,20140930,1780,0.84,3.23,105,0
Part_11808002,B,20141031,1906,0.84,2.98,101,0
Part_11808002,B,20141130,1528,0.84,3.25,180,0
Part_11808002,B,20141231,2048,0.84,2.98,219,0
Part_11808002,B,20150131,1892,0.84,3.21,213,0
Part_11808002,B,20150228,1421,0.84,2.38,62,1
Part_11808002,B,20150331,1738,0.84,2.98,96,0
Part_11808002,B,20150430,1602,0.84,3.14,180,0
Part_12101033,C,20120131,1003,1.56,3.92,144,0
Part_12101033,C,20120229,660,1.56,3.27,41,1
Part_12101033,C,20120331,863,1.56,3.92,62,0
Part_12101033,C,20120430,998,1.41,3.92,147,0
Part_12101033,C,20120531,1432,1.41,4,216,0
Part_12101033,C,20120630,1177,1.41,3.92,168,0
Part_12101033,C,20120731,1156,1.56,3.14,69,1
Part_12101033,C,20120831,1214,1.56,3.14,71,1
Part_12101033,C,20120930,848,1.41,4.12,66,0
Part_12101033,C,20121031,1191,1.56,4.15,95,0
Part_12101033,C,20121130,1016,1.56,3.93,150,0
Part_12101033,C,20121231,830,1.56,3.34,105,1
Part_12101033,C,20130131,839,1.41,3.92,123,0
Part_12101033,C,20130228,743,1.56,3.17,42,1
Part_12101033,C,20130331,745,1.41,3.19,45,1
Part_12101033,C,20130430,954,1.56,3.92,138,0
Part_12101033,C,20130531,1174,1.56,3.92,177,0
Part_12101033,C,20130630,1062,1.41,4.15,168,0
Part_12101033,C,20130731,925,1.56,3.32,59,1
Part_12101033,C,20130831,953,1.56,3.33,59,1
Part_12101033,C,20130930,863,1.56,4.16,68,0
Part_12101033,C,20131031,952,1.56,4.09,74,0
Part_12101033,C,20131130,777,1.56,3.92,111,0
Part_12101033,C,20131231,879,1.56,3.14,102,1
Part_12101033,C,20140131,711,1.56,3.35,87,1
Part_12101033,C,20140228,589,1.56,3.14,35,1
Part_12101033,C,20140331,757,1.56,4.31,60,0
Part_12101033,C,20140430,809,1.56,4.3,132,0
Part_12101033,C,20140531,697,1.56,3.92,105,0
Part_12101033,C,20140630,1181,1.56,3.14,138,1
Part_12101033,C,20140731,841,1.56,3.33,53,1
Part_12101033,C,20140831,762,1.56,3.14,45,1
Part_12101033,C,20140930,867,1.56,3.92,63,0
Part_12101033,C,20141031,898,1.56,3.92,68,0
Part_12101033,C,20141130,689,1.56,3.94,96,0
Part_12101033,C,20141231,694,1.56,4.05,105,0
Part_12101033,C,20150131,777,1.56,4.17,117,0
Part_12101033,C,20150228,713,1.41,3.14,42,1
Part_12101033,C,20150331,790,1.56,4.04,60,0
Part_12101033,C,20150430,696,1.56,3.92,105,0
Part_11646415,A,20120131,506,32.39,156,2718,0
Part_11646415,A,20120229,497,32.39,124.8,1064,1
Part_11646415,A,20120331,466,32.39,156,1247,0
Part_11646415,A,20120430,337,32.39,166.43,1926,0
Part_11646415,A,20120531,533,32.39,124.8,2301,1
Part_11646415,A,20120630,483,32.39,156,2619,0
Part_11646415,A,20120731,483,32.39,129.74,1080,1
Part_11646415,A,20120831,527,29.15,132.25,1202,1
Part_11646415,A,20120930,386,32.39,133.79,894,1
Part_11646415,A,20121031,443,29.15,156,1196,0
Part_11646415,A,20121130,556,32.39,156,3003,0
Part_11646415,A,20121231,747,29.15,124.8,3222,1
Part_11646415,A,20130131,373,32.39,156.98,2007,0
Part_11646415,A,20130228,364,32.39,131.68,828,1
Part_11646415,A,20130331,418,32.39,156,1133,0
Part_11646415,A,20130430,388,29.15,164.81,2202,0
Part_11646415,A,20130531,487,32.39,162.91,2757,0
Part_11646415,A,20130630,476,32.39,156,2553,0
Part_11646415,A,20130731,484,32.39,131.77,1097,1
Part_11646415,A,20130831,462,32.39,129.9,1038,1
Part_11646415,A,20130930,457,32.39,156,1227,0
Part_11646415,A,20131031,540,32.39,156,1448,0
Part_11646415,A,20131130,450,32.39,157.13,2427,0
Part_11646415,A,20131231,732,32.39,156,3966,0
Part_11646415,A,20140131,420,32.39,156,2268,0
Part_11646415,A,20140228,543,32.39,124.8,1167,1
Part_11646415,A,20140331,377,32.39,158.46,1038,0
Part_11646415,A,20140430,462,32.39,156,2508,0
Part_11646415,A,20140531,548,32.39,159.9,3036,0
Part_11646415,A,20140630,436,29.15,157.23,2382,0
Part_11646415,A,20140731,565,29.15,126.2,1227,1
Part_11646415,A,20140831,489,32.39,124.8,1059,1
Part_11646415,A,20140930,520,32.39,156,1410,0
Part_11646415,A,20141031,503,32.39,156,1349,0
Part_11646415,A,20141130,582,32.39,156,3123,0
Part_11646415,A,20141231,620,32.39,156,3354,0
Part_11646415,A,20150131,400,32.39,156,2139,0
Part_11646415,A,20150228,406,32.39,132.53,929,1
Part_11646415,A,20150331,473,29.15,125.21,1023,1
Part_11646415,A,20150430,428,32.39,156,2316,0
Part_11818166,B,20120131,1034,1.4,3.61,99,0
Part_11818166,B,20120229,1112,1.26,2.68,36,1
Part_11818166,B,20120331,1145,1.4,3.35,51,0
Part_11818166,B,20120430,1105,1.4,3.35,96,0
Part_11818166,B,20120531,1215,1.4,3.35,108,0
Part_11818166,B,20120630,1188,1.4,3.54,108,0
Part_11818166,B,20120731,911,1.26,2.68,29,1
Part_11818166,B,20120831,1343,1.4,2.89,50,1
Part_11818166,B,20120930,1173,1.4,3.35,48,0
Part_11818166,B,20121031,1485,1.4,3.35,65,0
Part_11818166,B,20121130,1331,1.4,3.47,114,0
Part_11818166,B,20121231,1246,1.4,3.65,114,0
Part_11818166,B,20130131,1435,1.4,3.35,120,0
Part_11818166,B,20130228,1206,1.4,2.68,41,1
Part_11818166,B,20130331,1383,1.4,3.35,59,0
Part_11818166,B,20130430,1276,1.4,3.35,105,0
Part_11818166,B,20130531,1470,1.4,3.65,135,0
Part_11818166,B,20130630,1312,1.4,3.44,117,0
Part_11818166,B,20130731,1162,1.4,2.68,38,1
Part_11818166,B,20130831,1465,1.4,2.87,54,1
Part_11818166,B,20130930,1293,1.4,3.68,62,0
Part_11818166,B,20131031,1423,1.4,3.35,59,0
Part_11818166,B,20131130,1233,1.4,3.35,102,0
Part_11818166,B,20131231,1541,1.4,3.35,135,0
Part_11818166,B,20140131,1410,1.4,3.35,123,0
Part_11818166,B,20140228,1273,1.26,2.68,45,1
Part_11818166,B,20140331,1413,1.4,3.35,62,0
Part_11818166,B,20140430,1453,1.4,3.35,123,0
Part_11818166,B,20140531,1284,1.4,3.51,111,0
Part_11818166,B,20140630,1247,1.4,3.35,105,0
Part_11818166,B,20140731,1544,1.4,2.68,56,1
Part_11818166,B,20140831,1403,1.4,2.92,50,1
Part_11818166,B,20140930,1283,1.4,3.35,56,0
Part_11818166,B,20141031,1555,1.26,3.35,66,0
Part_11818166,B,20141130,1358,1.4,3.6,123,0
Part_11818166,B,20141231,1335,1.4,3.48,120,0
Part_11818166,B,20150131,1473,1.4,3.35,126,0
Part_11818166,B,20150228,1260,1.4,2.87,47,1
Part_11818166,B,20150331,1591,1.4,3.35,69,0
Part_11818166,B,20150430,1421,1.4,3.35,120,0
Part_81991995,C,20120131,32,47.14,123.44,114,0
Part_81991995,C,20120229,16,52.38,98.75,23,1
Part_81991995,C,20120331,26,47.14,123.44,45,0
Part_81991995,C,20120430,29,52.38,123.44,99,0
Part_81991995,C,20120531,32,52.38,123.44,114,0
Part_81991995,C,20120630,41,52.38,123.44,138,0
Part_81991995,C,20120731,12,47.14,98.75,17,1
Part_81991995,C,20120831,46,52.38,102.24,69,1
Part_81991995,C,20120930,9,52.38,123.44,15,0
Part_81991995,C,20121031,34,52.38,126.47,60,0
Part_81991995,C,20121130,22,52.38,123.44,75,0
Part_81991995,C,20121231,23,47.14,133.82,84,0
Part_81991995,C,20130131,32,52.38,123.44,117,0
Part_81991995,C,20130228,19,52.38,98.75,29,1
Part_81991995,C,20130331,30,52.38,123.44,53,0
Part_81991995,C,20130430,31,47.14,134.41,114,0
Part_81991995,C,20130531,31,47.14,123.44,105,0
Part_81991995,C,20130630,28,52.38,131.88,108,0
Part_81991995,C,20130731,39,52.38,100.19,56,1
Part_81991995,C,20130831,39,52.38,98.75,56,1
Part_81991995,C,20130930,22,52.38,98.75,30,1
Part_81991995,C,20131031,26,52.38,131.64,48,0
Part_81991995,C,20131130,23,52.38,123.44,81,0
Part_81991995,C,20131231,26,52.38,128.19,99,0
Part_81991995,C,20140131,20,52.38,123.44,72,0
Part_81991995,C,20140228,19,52.38,104.44,29,1
Part_81991995,C,20140331,23,47.14,123.44,42,0
Part_81991995,C,20140430,38,52.38,123.44,138,0
Part_81991995,C,20140531,25,52.38,123.44,87,0
Part_81991995,C,20140630,36,52.38,123.44,129,0
Part_81991995,C,20140731,31,52.38,102.5,44,1
Part_81991995,C,20140831,36,47.14,98.75,51,1
Part_81991995,C,20140930,34,47.14,129.64,62,0
Part_81991995,C,20141031,28,52.38,123.44,50,0
Part_81991995,C,20141130,22,52.38,123.44,81,0
Part_81991995,C,20141231,27,52.38,132.75,99,0
Part_81991995,C,20150131,26,52.38,123.44,93,0
Part_81991995,C,20150228,23,52.38,108.37,36,1
Part_81991995,C,20150331,23,52.38,125.65,42,0
Part_81991995,C,20150430,37,52.38,131.83,141,0
Part_13747420,B,20120131,764,0.9,2.99,87,0
Part_13747420,B,20120229,1519,0.9,2.39,71,1
Part_13747420,B,20120331,1298,0.9,3.17,77,0
Part_13747420,B,20120430,2563,0.81,3.26,318,0
Part_13747420,B,20120531,1806,0.9,2.99,201,0
Part_13747420,B,20120630,1781,0.9,2.99,201,0
Part_13747420,B,20120731,1835,0.9,2.39,84,1
Part_13747420,B,20120831,1463,0.9,2.39,66,1
Part_13747420,B,20120930,1328,0.9,2.99,77,0
Part_13747420,B,20121031,1911,0.81,2.39,84,1
Part_13747420,B,20121130,2180,0.9,2.99,246,0
Part_13747420,B,20121231,2817,0.9,2.99,312,0
Part_13747420,B,20130131,1014,0.9,3.25,126,0
Part_13747420,B,20130228,1896,0.81,2.39,87,1
Part_13747420,B,20130331,1613,0.9,2.99,90,0
Part_13747420,B,20130430,2601,0.9,3.16,309,0
Part_13747420,B,20130531,1280,0.9,3.22,159,0
Part_13747420,B,20130630,2136,0.9,3.23,261,0
Part_13747420,B,20130731,1522,0.9,2.39,68,1
Part_13747420,B,20130831,1358,0.9,2.39,62,1
Part_13747420,B,20130930,1434,0.9,3.26,86,0
Part_13747420,B,20131031,2119,0.9,3.15,128,0
Part_13747420,B,20131130,1614,0.9,2.99,183,0
Part_13747420,B,20131231,2719,0.9,3.29,330,0
Part_13747420,B,20140131,1317,0.9,2.99,153,0
Part_13747420,B,20140228,1384,0.9,2.39,62,1
Part_13747420,B,20140331,1943,0.9,2.99,108,0
Part_13747420,B,20140430,2171,0.9,3.28,261,0
Part_13747420,B,20140531,1169,0.81,3.2,144,0
Part_13747420,B,20140630,1700,0.9,2.99,192,0
Part_13747420,B,20140731,1836,0.9,2.4,81,1
Part_13747420,B,20140831,1570,0.9,2.39,72,1
Part_13747420,B,20140930,1652,0.9,3.2,98,0
Part_13747420,B,20141031,2370,0.81,3.12,137,0
Part_13747420,B,20141130,1542,0.9,2.99,171,0
Part_13747420,B,20141231,2343,0.9,3.19,285,0
Part_13747420,B,20150131,1441,0.81,2.39,132,1
Part_13747420,B,20150228,1661,0.9,2.39,72,1
Part_13747420,B,20150331,1659,0.9,3.26,102,0
Part_13747420,B,20150430,2611,0.9,2.99,285,0
Part_11878759,C,20120131,538,1.57,4.83,66,0
Part_11878759,C,20120229,506,1.74,3.86,24,1
Part_11878759,C,20120331,481,1.74,4.83,27,0
Part_11878759,C,20120430,364,1.74,4.19,33,1
Part_11878759,C,20120531,553,1.74,4.83,63,0
Part_11878759,C,20120630,501,1.74,4.83,54,0
Part_11878759,C,20120731,531,1.57,3.86,24,1
Part_11878759,C,20120831,541,1.74,3.98,27,1
Part_11878759,C,20120930,432,1.74,4.89,24,0
Part_11878759,C,20121031,454,1.74,4.83,26,0
Part_11878759,C,20121130,551,1.74,4.83,63,0
Part_11878759,C,20121231,768,1.74,4.83,90,0
Part_11878759,C,20130131,426,1.74,4.83,48,0
Part_11878759,C,20130228,384,1.57,3.86,17,1
Part_11878759,C,20130331,454,1.74,4.83,26,0
Part_11878759,C,20130430,437,1.74,4.95,54,0
Part_11878759,C,20130531,511,1.57,4.83,57,0
Part_11878759,C,20130630,526,1.57,4.83,63,0
Part_11878759,C,20130731,513,1.74,3.86,23,1
Part_11878759,C,20130831,500,1.74,4.19,23,1
Part_11878759,C,20130930,529,1.57,4.83,30,0
Part_11878759,C,20131031,568,1.57,4.83,33,0
Part_11878759,C,20131130,516,1.74,4.86,60,0
Part_11878759,C,20131231,763,1.74,5.01,96,0
Part_11878759,C,20140131,454,1.74,3.86,45,1
Part_11878759,C,20140228,586,1.57,4.18,29,1
Part_11878759,C,20140331,497,1.57,4.83,27,0
Part_11878759,C,20140430,511,1.74,4.83,60,0
Part_11878759,C,20140531,715,1.74,4.83,81,0
Part_11878759,C,20140630,463,1.74,4.89,51,0
Part_11878759,C,20140731,564,1.57,3.86,24,1
Part_11878759,C,20140831,618.8,1.74,3.97,30,1
Part_11878759,C,20140930,524,1.57,4.83,30,0
Part_11878759,C,20141031,547,1.74,4.83,30,0
Part_11878759,C,20141130,589,1.57,4.83,69,0
Part_11878759,C,20141231,678,1.74,4.83,78,0
Part_11878759,C,20150131,515,1.57,4.83,63,0
Part_11878759,C,20150228,491,1.74,3.86,23,1
Part_11878759,C,20150331,592,1.57,4.83,35,0
Part_11878759,C,20150430,670,1.74,4.83,81,0
Part_13686852,C,20120131,295,1.05,5.83,51,0
Part_13686852,C,20120229,394,1.05,4.72,30,1
Part_13686852,C,20120331,585,1.05,5.48,48,0
Part_13686852,C,20120430,513,0.95,5.48,87,0
Part_13686852,C,20120531,437,1.05,5.79,78,0
Part_13686852,C,20120630,479,1.05,4.38,63,1
Part_13686852,C,20120731,382,1.05,4.38,27,1
Part_13686852,C,20120831,408,1.05,4.38,27,1
Part_13686852,C,20120930,354,1.05,5.57,30,0
Part_13686852,C,20121031,377,0.95,4.38,24,1
Part_13686852,C,20121130,426,1.05,5.54,72,0
Part_13686852,C,20121231,478,1.05,5.48,84,0
Part_13686852,C,20130131,287,1.05,5.48,48,0
Part_13686852,C,20130228,331,1.05,4.6,23,1
Part_13686852,C,20130331,402,1.05,4.38,27,1
Part_13686852,C,20130430,397,1.05,5.87,75,0
Part_13686852,C,20130531,351,1.05,5.48,63,0
Part_13686852,C,20130630,288,1.05,5.61,48,0
Part_13686852,C,20130731,365,1.05,4.53,24,1
Part_13686852,C,20130831,326,0.95,4.74,26,1
Part_13686852,C,20130930,285,1.05,5.48,24,0
Part_13686852,C,20131031,429,0.95,5.78,38,0
Part_13686852,C,20131130,339,1.05,5.48,60,0
Part_13686852,C,20131231,607,1.05,5.54,105,0
Part_13686852,C,20140131,369,1.05,5.79,66,0
Part_13686852,C,20140228,335,1.05,4.38,23,1
Part_13686852,C,20140331,682,1.05,5.67,60,0
Part_13686852,C,20140430,239,1.05,5.58,42,0
